COUNTRY,COMP,YEAR,HEXP,HC3,DALE,SMALL,GINI,TROPICS,POPDEN,PUBTHE,GDPC,LCOMP,LDALE,LHEXP,LHC,LPOPDEN,WBNUMBER,STRATUM,GROUPTI,LGDPC,LHEXP2,LHC2,LHEXPHC,T93,T94,T95,T96,T97,TIME,GEFF,VOICE,COUNTRY,OECD,LGDPC2             
Guatemala       ,70.5125,1993,109.0921,3.225476,52.67713,0,0.5695,1,97.58974,62.5,3597.942,4.25579,3.964181,4.692193,1.17108,4.5807724,101,101,5,8.1881173,11.0083376,0.6857142,5.4949334,1,0,0,0,0,1,-0.225,-0.565,73,0,67.0452648
Guatemala       ,70.88374,1994,103.6225,3.290303,53.08221,0,0.5695,1,97.58974,62.5,3597.942,4.261041,3.971842,4.640755,1.190979,4.5807724,101,101,5,8.1881173,10.7683035,0.7092155,5.5270417,0,1,0,0,0,2,-0.225,-0.565,73,0,67.0452648
Guatemala       ,71.25592,1995,95.36419,3.356696,53.48721,0,0.5695,1,97.58974,62.5,3597.942,4.266278,3.979443,4.557703,1.210957,4.5807724,101,101,5,8.1881173,10.3863283,0.7332084,5.5191824,0,0,1,0,0,3,-0.225,-0.565,73,0,67.0452648
Guatemala       ,71.62904,1996,77.93492,3.434785,53.89211,0,0.5695,1,97.58974,62.5,3597.942,4.271501,3.986984,4.355874,1.233954,4.5807724,101,101,5,8.1881173,9.4868192,0.7613212,5.3749481,0,0,0,1,0,4,-0.225,-0.565,73,0,67.0452648
Guatemala       ,72.00315,1997,86.3506,3.513831,54.29691,0,0.5695,1,97.58974,62.5,3597.942,4.27671,3.994467,4.458416,1.256707,4.5807724,101,101,5,8.1881173,9.9387366,0.7896562,5.6029226,0,0,0,0,1,5,-0.225,-0.565,73,0,67.0452648
Guyana          ,70.12786,1993,74.49631,5.839412,59.21735,0,0.3844,1,4.03159,79.1,2526.084,4.25032,4.081214,4.31075,1.76463,1.3941608,102,102,5,7.8344256,9.2912828,1.5569595,7.6068788,1,0,0,0,0,1,0.009,1.01,74,0,61.3782238
Guyana          ,70.3535,1994,81.91097,5.892249,59.4811,0,0.3844,1,4.03159,79.1,2526.084,4.253532,4.085659,4.405633,1.773638,1.3941608,102,102,5,7.8344256,9.7048011,1.5728959,7.8139981,0,1,0,0,0,2,0.009,1.01,74,0,61.3782238
Guyana          ,70.57657,1995,85.59237,5.945786,59.74454,0,0.3844,1,4.03159,79.1,2526.084,4.256698,4.090078,4.449596,1.782683,1.3941608,102,102,5,7.8344256,9.8994523,1.5889793,7.9322191,0,0,1,0,0,3,0.009,1.01,74,0,61.3782238
Guyana          ,70.79711,1996,121.9191,6.036557,60.00766,0,0.3844,1,4.03159,79.1,2526.084,4.259818,4.094472,4.803358,1.797834,1.3941608,102,102,5,7.8344256,11.536124,1.6161035,8.6356403,0,0,0,1,0,4,0.009,1.01,74,0,61.3782238
Guyana          ,71.01519,1997,128.8303,6.126962,60.27048,0,0.3844,1,4.03159,79.1,2526.084,4.262894,4.098843,4.858496,1.812699,1.3941608,102,102,5,7.8344256,11.8024917,1.6429388,8.8069908,0,0,0,0,1,5,0.009,1.01,74,0,61.3782238
Honduras        ,66.52342,1993,157.3467,4.380926,59.58731,0,0.5154,1,53.10673,36,2090.615,4.197554,4.087443,5.058452,1.47726,3.9723037,103,103,5,7.6452136,12.7939683,1.0911486,7.4726488,1,0,0,0,0,1,-0.409,-0.055,75,0,58.4492904
Honduras        ,66.82336,1994,138.6809,4.441301,59.97777,0,0.5154,1,53.10673,36,2090.615,4.202053,4.093974,4.932176,1.490947,3.9723037,103,103,5,7.6452136,12.16318,1.1114615,7.353613,0,1,0,0,0,2,-0.409,-0.055,75,0,58.4492904
Honduras        ,67.11454,1995,148.4352,4.502565,60.36778,0,0.5154,1,53.10673,36,2090.615,4.206401,4.100456,5.000148,1.504647,3.9723037,103,103,5,7.6452136,12.50074,1.1319813,7.5234577,0,0,1,0,0,3,-0.409,-0.055,75,0,58.4492904
Honduras        ,67.39721,1996,151.6636,4.589235,60.75737,0,0.5154,1,53.10673,36,2090.615,4.210604,4.106888,5.021665,1.523713,3.9723037,103,103,5,7.6452136,12.6085597,1.1608507,7.6515762,0,0,0,1,0,4,-0.409,-0.055,75,0,58.4492904
Honduras        ,67.67159,1997,156.7961,4.676324,61.14653,0,0.5154,1,53.10673,36,2090.615,4.214666,4.113273,5.054946,1.542512,3.9723037,103,103,5,7.6452136,12.7762395,1.1896716,7.7973149,0,0,0,0,1,5,-0.409,-0.055,75,0,58.4492904
Croatia         ,84.48454,1993,301.7357,8.607602,66.72998,0,0.2599,0,73.8330002,79.7,5075.507,4.436569,4.200655,5.709551,2.152646,4.3018058,104,104,5,8.5321817,16.2994863,2.3169424,12.2906421,1,0,0,0,0,1,0.15,-0.323,76,0,72.7981246
Croatia         ,84.57861,1994,310.4495,8.513321,66.8225,0,0.2599,0,73.8330002,79.7,5075.507,4.437682,4.20204,5.738021,2.141632,4.3018058,104,104,5,8.5321817,16.4624425,2.2932938,12.2887294,0,1,0,0,0,2,0.15,-0.323,76,0,72.7981246
Croatia         ,84.67275,1995,375.4561,8.42218,66.91505,0,0.2599,0,73.8330002,79.7,5075.507,4.438794,4.203424,5.928142,2.130869,4.3018058,104,104,5,8.5321817,17.5714338,2.2703013,12.632094,0,0,1,0,0,3,0.15,-0.323,76,0,72.7981246
Croatia         ,84.76858,1996,404.1394,8.346575,67.00923,0,0.2599,0,73.8330002,79.7,5075.507,4.439925,4.20483,6.00176,2.121851,4.3018058,104,104,5,8.5321817,18.0105615,2.2511258,12.7348405,0,0,0,1,0,4,0.15,-0.323,76,0,72.7981246
Croatia         ,84.8933,1997,411.1161,8.261183,67.13175,0,0.2599,0,73.8330002,79.7,5075.507,4.441395,4.206657,6.018876,2.111568,4.3018058,104,104,5,8.5321817,18.1134342,2.2293597,12.709266,0,0,0,0,1,5,0.15,-0.323,76,0,72.7981246
Haiti           ,62.48465,1993,58.56356,3.175303,44.90775,0,0.4642,1,275.8844,33.6,1186.75,4.134921,3.80461,4.070113,1.155403,5.6199819,105,105,5,7.0789738,8.2829099,0.667478,4.7026208,1,0,0,0,0,1,-1.232,-0.709,77,0,50.1118695
Haiti           ,62.56863,1994,51.37617,3.258044,44.99845,0,0.4642,1,275.8844,33.6,1186.75,4.136264,3.806628,3.939174,1.181127,5.6199819,105,105,5,7.0789738,7.7585459,0.6975305,4.6526648,0,1,0,0,0,2,-1.232,-0.709,77,0,50.1118695
Haiti           ,62.65263,1995,59.62418,3.343041,45.08918,0,0.4642,1,275.8844,33.6,1186.75,4.137606,3.808642,4.088061,1.206881,5.6199819,105,105,5,7.0789738,8.3561214,0.7282809,4.9338031,0,0,1,0,0,3,-1.232,-0.709,77,0,50.1118695
Haiti           ,62.73665,1996,56.31618,3.417336,45.17991,0,0.4642,1,275.8844,33.6,1186.75,4.138946,3.810652,4.030982,1.228861,5.6199819,105,105,5,7.0789738,8.1244079,0.7550497,4.9535166,0,0,0,1,0,4,-1.232,-0.709,77,0,50.1118695
Haiti           ,62.82069,1997,54.59052,3.492453,45.27066,0,0.4642,1,275.8844,33.6,1186.75,4.140285,3.812659,3.99986,1.250605,5.6199819,105,105,5,7.0789738,7.99944,0.7820064,5.0022449,0,0,0,0,1,5,-1.232,-0.709,77,0,50.1118695
Hungary         ,82.0611,1993,344.7854,9.092264,63.0449,0,0.285,0,109.0545,84.9,7037.542,4.407464,4.143847,5.842922,2.207424,4.6918478,106,106,5,8.8590142,17.0698687,2.4363604,12.8978063,1,0,0,0,0,1,0.606,1.198,78,1,78.4821333
Hungary         ,82.23727,1994,381.9978,9.139109,63.21441,0,0.285,0,109.0545,84.9,7037.542,4.409609,4.146532,5.945415,2.212563,4.6918478,106,106,5,8.8590142,17.6739798,2.4477175,13.1546052,0,1,0,0,0,2,0.606,1.198,78,1,78.4821333
Hungary         ,82.50738,1995,382.2739,9.18485,63.47367,0,0.285,0,109.0545,84.9,7037.542,4.412888,4.150625,5.946137,2.217555,4.6918478,106,106,5,8.8590142,17.6782726,2.4587751,13.1858858,0,0,1,0,0,3,0.606,1.198,78,1,78.4821333
Hungary         ,82.88777,1996,375.3825,9.229499,63.83752,0,0.285,0,109.0545,84.9,7037.542,4.417488,4.156341,5.927946,2.222405,4.6918478,106,106,5,8.8590142,17.5702719,2.469542,13.1742968,0,0,0,1,0,4,0.606,1.198,78,1,78.4821333
Hungary         ,83.36589,1997,372.9897,9.273069,64.29284,0,0.285,0,109.0545,84.9,7037.542,4.423239,4.163448,5.921551,2.227114,4.6918478,106,106,5,8.8590142,17.5323831,2.4800184,13.1879691,0,0,0,0,1,5,0.606,1.198,78,1,78.4821333
Indonesia       ,71.95042,1993,48.26081,4.988882,57.65296,0,0.3487,1,10383.45,36.8,3307.605,4.275977,4.054441,3.87662,1.607212,9.2479685,107,107,5,8.1039796,7.5140913,1.2915652,6.2305502,1,0,0,0,0,1,-0.528,-1.165,79,0,65.674486
Indonesia       ,72.43579,1994,51.04718,5.12625,58.17613,0,0.3487,1,10383.45,36.8,3307.605,4.282701,4.063475,3.93275,1.634374,9.2479685,107,107,5,8.1039796,7.7332613,1.3355892,6.4275843,0,1,0,0,0,2,-0.528,-1.165,79,0,65.674486
Indonesia       ,72.91708,1995,57.37577,5.267691,58.69901,0,0.3487,1,10383.45,36.8,3307.605,4.289323,4.072423,4.049622,1.661592,9.2479685,107,107,5,8.1039796,8.1997192,1.380444,6.7288195,0,0,1,0,0,3,-0.528,-1.165,79,0,65.674486
Indonesia       ,73.39436,1996,57.6648,5.357465,59.22157,0,0.3487,1,10383.45,36.8,3307.605,4.295847,4.081286,4.054647,1.678491,9.2479685,107,107,5,8.1039796,8.2200811,1.408666,6.8056885,0,0,0,1,0,4,-0.528,-1.165,79,0,65.674486
Indonesia       ,73.86773,1997,56.2293,5.447263,59.74386,0,0.3487,1,10383.45,36.8,3307.605,4.302276,4.090066,4.029438,1.695113,9.2479685,107,107,5,8.1039796,8.1181853,1.436704,6.8303527,0,0,0,0,1,5,-0.528,-1.165,79,0,65.674486
India           ,68.42618,1993,71.3253,4.509225,51.41566,0,0.3558,0,29313.08,13,1622.574,4.225756,3.939943,4.267251,1.506125,10.2857891,108,108,5,7.3917691,9.1047155,1.1342063,6.4270134,1,0,0,0,0,1,-0.264,0.498,80,0,54.6382498
India           ,68.85112,1994,75.69547,4.664217,51.86945,0,0.3558,0,29313.08,13,1622.574,4.231946,3.94873,4.326718,1.53992,10.2857891,108,108,5,7.3917691,9.3602443,1.1856768,6.6627996,0,1,0,0,0,2,-0.264,0.498,80,0,54.6382498
India           ,69.27726,1995,77.41196,4.824641,52.32426,0,0.3558,0,29313.08,13,1622.574,4.238117,3.95746,4.349141,1.573736,10.2857891,108,108,5,7.3917691,9.4575137,1.2383225,6.8443998,0,0,1,0,0,3,-0.264,0.498,80,0,54.6382498
India           ,69.70464,1996,81.5683,4.906668,52.78016,0,0.3558,0,29313.08,13,1622.574,4.244267,3.966135,4.401441,1.590595,10.2857891,108,108,5,7.3917691,9.6863414,1.2649962,7.00091,0,0,0,1,0,4,-0.264,0.498,80,0,54.6382498
India           ,70.13332,1997,84.37383,4.988893,53.23716,0,0.3558,0,29313.08,13,1622.574,4.250398,3.974757,4.435257,1.607214,10.2857891,108,108,5,7.3917691,9.8357523,1.2915684,7.1284071,0,0,0,0,1,5,-0.264,0.498,80,0,54.6382498
Ireland         ,1,1993,1014.153,8.22893,69.34448,0,0.3464,0,34.92001,77.3,19471.57,4.496392,4.239087,6.921809,2.107656,3.55306,109,109,5,9.8767107,23.9557199,2.2211069,14.5887923,1,0,0,0,0,1,1.361,1.501,81,1,97.5494149
Ireland         ,90.00433,1994,1045.988,8.294494,69.61979,0,0.3464,0,34.92001,77.3,19471.57,4.499858,4.243049,6.952717,2.115592,3.55306,109,109,5,9.8767107,24.1701368,2.2378648,14.7091125,0,1,0,0,0,2,1.361,1.501,81,1,97.5494149
Ireland         ,90.13409,1995,1119.612,8.358839,69.73438,0,0.3464,0,34.92001,77.3,19471.57,4.501298,4.244693,7.020738,2.12332,3.55306,109,109,5,9.8767107,24.645381,2.2542439,14.9072734,0,0,1,0,0,3,1.361,1.501,81,1,97.5494149
Ireland         ,90.264,1996,1011.015,8.421963,69.84901,0,0.3464,0,34.92001,77.3,19471.57,4.502738,4.246336,6.91871,2.130843,3.55306,109,109,5,9.8767107,23.934274,2.2702459,14.7426848,0,0,0,1,0,4,1.361,1.501,81,1,97.5494149
Ireland         ,90.23191,1997,1207.238,8.483862,69.82071,0,0.3464,0,34.92001,77.3,19471.57,4.502383,4.245931,7.09609,2.138166,3.55306,109,109,5,9.8767107,25.1772466,2.2858769,15.1726184,0,0,0,0,1,5,1.361,1.501,81,1,97.5494149
Iran (Islamic Re,70.81664,1993,171.3926,4.240508,58.83414,0,0.3679,0,3761.498,42.8,4552.368,4.260094,4.074722,5.143957,1.444683,8.2325726,110,110,5,8.4234028,13.2301468,1.0435545,7.4313872,1,0,0,0,0,1,-0.339,-0.559,82,0,70.953715
Iran (Islamic Re,71.2013,1994,189.9786,4.360744,59.27119,0,0.3679,0,3761.498,42.8,4552.368,4.265511,4.082123,5.246912,1.472643,8.2325726,110,110,5,8.4234028,13.7650428,1.0843387,7.7268282,0,1,0,0,0,2,-0.339,-0.559,82,0,70.953715
Iran (Islamic Re,71.58191,1995,184.2415,4.484516,59.70955,0,0.3679,0,3761.498,42.8,4552.368,4.270843,4.089492,5.216247,1.500631,8.2325726,110,110,5,8.4234028,13.6046164,1.1259467,7.827662,0,0,1,0,0,3,-0.339,-0.559,82,0,70.953715
Iran (Islamic Re,71.95853,1996,176.3904,4.570308,60.14919,0,0.3679,0,3761.498,42.8,4552.368,4.27609,4.096828,5.1727,1.51958,8.2325726,110,110,5,8.4234028,13.3784126,1.1545617,7.8603315,0,0,0,1,0,4,-0.339,-0.559,82,0,70.953715
Iran (Islamic Re,72.33121,1997,200.3042,4.656515,60.59011,0,0.3679,0,3761.498,42.8,4552.368,4.281256,4.104132,5.299837,1.538267,8.2325726,110,110,5,8.4234028,14.0441361,1.1831327,8.1525644,0,0,0,0,1,5,-0.339,-0.559,82,0,70.953715
Iraq            ,70.83776,1993,127.0219,4.381313,57.79858,0,0.334725,0,506.0222,58.9,2593.688,4.260392,4.056964,4.844359,1.477349,6.2265805,111,111,5,7.8608361,11.7339071,1.09128,7.1568089,1,0,0,0,0,1,-1.883,-1.753,83,0,61.7927439
Iraq            ,70.35812,1994,115.3476,4.505126,57.28122,0,0.334725,0,506.0222,58.9,2593.688,4.253598,4.047973,4.74795,1.505216,6.2265805,111,111,5,7.8608361,11.2715146,1.1328376,7.1466903,0,1,0,0,0,2,-1.883,-1.753,83,0,61.7927439
Iraq            ,69.87543,1995,106.6272,4.632453,56.76698,0,0.334725,0,506.0222,58.9,2593.688,4.246714,4.038955,4.669339,1.533087,6.2265805,111,111,5,7.8608361,10.9013633,1.1751779,7.1585029,0,0,1,0,0,3,-1.883,-1.753,83,0,61.7927439
Iraq            ,69.3898,1996,100.238,4.718567,56.25584,0,0.334725,0,506.0222,58.9,2593.688,4.23974,4.02991,4.607548,1.551505,6.2265805,111,111,5,7.8608361,10.6147493,1.2035839,7.1486338,0,0,0,1,0,4,-1.883,-1.753,83,0,61.7927439
Iraq            ,68.90126,1997,108.9349,4.805018,55.74773,0,0.334725,0,506.0222,58.9,2593.688,4.232675,4.020837,4.690751,1.569661,6.2265805,111,111,5,7.8608361,11.0015725,1.2319178,7.3628889,0,0,0,0,1,5,-1.883,-1.753,83,0,61.7927439
Iceland         ,90.67265,1993,1652.124,8.337355,70.6584,0,0.285139,0,2.939686,83.8,22336.83,4.507256,4.257857,7.409817,2.120746,1.0783028,112,112,5,10.0139922,27.452694,2.2487818,15.7143398,1,0,0,0,0,1,1.504,1.447,84,1,100.2800391
Iceland         ,90.78732,1994,1657.434,8.400724,70.76092,0,0.285139,0,2.939686,83.8,22336.83,4.50852,4.259307,7.413026,2.128318,1.0783028,112,112,5,10.0139922,27.4764772,2.2648688,15.7772767,0,1,0,0,0,2,1.504,1.447,84,1,100.2800391
Iceland         ,90.90205,1995,1682.425,8.462879,70.86344,0,0.285139,0,2.939686,83.8,22336.83,4.509782,4.260755,7.427992,2.135689,1.0783028,112,112,5,10.0139922,27.5875326,2.2805838,15.8638808,0,0,1,0,0,3,1.504,1.447,84,1,100.2800391
Iceland         ,90.9549,1996,1736.043,8.523818,70.91066,0,0.285139,0,2.939686,83.8,22336.83,4.510364,4.261421,7.459364,2.142864,1.0783028,112,112,5,10.0139922,27.8210556,2.2959331,15.9844026,0,0,0,1,0,4,1.504,1.447,84,1,100.2800391
Iceland         ,91.00779,1997,1764.61,8.583541,70.95789,0,0.285139,0,2.939686,83.8,22336.83,4.510945,4.262087,7.475685,2.149847,1.0783028,112,112,5,10.0139922,27.9429331,2.3109211,16.071579,0,0,0,0,1,5,1.504,1.447,84,1,100.2800391
Israel          ,89.62062,1993,1186.239,9.501622,69.86395,0,0.3434,0,278.5973,75,17019.19,4.495585,4.24655,7.078543,2.251462,5.6297674,113,113,5,9.7420968,25.0528855,2.5345406,15.9370706,1,0,0,0,0,1,0.685,1.083,85,0,94.9084503
Israel          ,89.8401,1994,1348.804,9.538491,70.06215,0,0.3434,0,278.5973,75,17019.19,4.498031,4.249382,7.206974,2.255335,5.6297674,113,113,5,9.7420968,25.9702371,2.543268,16.2541407,0,1,0,0,0,2,0.685,1.083,85,0,94.9084503
Israel          ,90.05981,1995,1389.22,9.574386,70.26035,0,0.3434,0,278.5973,75,17019.19,4.500474,4.252208,7.236497,2.259091,5.6297674,113,113,5,9.7420968,26.1834444,2.5517461,16.3479052,0,0,1,0,0,3,0.685,1.083,85,0,94.9084503
Israel          ,90.27974,1996,1569.686,9.609324,70.45856,0,0.3434,0,278.5973,75,17019.19,4.502913,4.255025,7.358631,2.262734,5.6297674,113,113,5,9.7420968,27.0747251,2.5599826,16.6506246,0,0,0,1,0,4,0.685,1.083,85,0,94.9084503
Israel          ,90.4999,1997,1821.053,9.64332,70.65677,0,0.3434,0,278.5973,75,17019.19,4.505349,4.257834,7.50717,2.266265,5.6297674,113,113,5,9.7420968,28.1788007,2.5679785,17.0132366,0,0,0,0,1,5,0.685,1.083,85,0,94.9084503
Italy           ,90.36459,1993,1528.634,6.754789,72.05246,0,0.26492,0,1862.068,57.1,19629.71,4.503852,4.277394,7.332129,1.910252,7.529443,114,114,5,9.8847995,26.8800578,1.8245314,14.0062141,1,0,0,0,0,1,0.773,1.287,86,1,97.7092614
Italy           ,90.5967,1994,1522.273,6.839971,72.27329,0,0.26492,0,1862.068,57.1,19629.71,4.506418,4.280455,7.32796,1.922783,7.529443,114,114,5,9.8847995,26.8494989,1.8485472,14.0900769,0,1,0,0,0,2,0.773,1.287,86,1,97.7092614
Italy           ,90.82903,1995,1448.861,6.924377,72.49421,0,0.26492,0,1862.068,57.1,19629.71,4.508979,4.283507,7.278533,1.935048,7.529443,114,114,5,9.8847995,26.4885213,1.8722054,14.0843107,0,0,1,0,0,3,0.773,1.287,86,1,97.7092614
Italy           ,91.06158,1996,1822.261,7.00797,72.71521,0,0.26492,0,1862.068,57.1,19629.71,4.511536,4.286551,7.507833,1.947048,7.529443,114,114,5,9.8847995,28.1837782,1.895498,14.6181112,0,0,0,1,0,4,0.773,1.287,86,1,97.7092614
Italy           ,91.29433,1997,1825.563,7.090714,72.93628,0,0.26492,0,1862.068,57.1,19629.71,4.514089,4.289586,7.509644,1.958786,7.529443,114,114,5,9.8847995,28.1973765,1.9184213,14.7097855,0,0,0,0,1,5,0.773,1.287,86,1,97.7092614
Jamaica         ,77.35585,1993,183.0163,4.833312,66.62946,0,0.3965,1,231.2673,56.5,3522.981,4.348416,4.199147,5.209575,1.575532,5.4435742,115,115,5,8.1670628,13.5698358,1.2411505,8.2078521,1,0,0,0,0,1,-0.484,0.75,87,0,66.7009145
Jamaica         ,77.49171,1994,183.239,4.865295,66.8142,0,0.3965,1,231.2673,56.5,3522.981,4.350171,4.201916,5.210791,1.582127,5.4435742,115,115,5,8.1670628,13.5761714,1.2515629,8.2441331,0,1,0,0,0,2,-0.484,0.75,87,0,66.7009145
Jamaica         ,77.62708,1995,171.0448,4.897729,66.99885,0,0.3965,1,231.2673,56.5,3522.981,4.351916,4.204675,5.141926,1.588772,5.4435742,115,115,5,8.1670628,13.2197015,1.2620982,8.1693481,0,0,1,0,0,3,-0.484,0.75,87,0,66.7009145
Jamaica         ,77.76195,1996,196.048,4.943949,67.1834,0,0.3965,1,231.2673,56.5,3522.981,4.353652,4.207426,5.278359,1.598164,5.4435742,115,115,5,8.1670628,13.9305369,1.2770641,8.4356833,0,0,0,1,0,4,-0.484,0.75,87,0,66.7009145
Jamaica         ,77.89634,1997,211.3789,5.035208,67.36785,0,0.3965,1,231.2673,56.5,3522.981,4.355379,4.210168,5.353652,1.616455,5.4435742,115,115,5,8.1670628,14.3307949,1.3064634,8.6539375,0,0,0,0,1,5,-0.484,0.75,87,0,66.7009145
Jordan          ,75.89697,1993,125.4661,6.197104,59.12791,0,0.3494,0,49.3423,67.2,3431.329,4.329377,4.079703,4.832036,1.824082,3.8987817,116,116,5,8.1407029,11.674286,1.6636376,8.8140299,1,0,0,0,0,1,0.63,0.153,88,0,66.2710442
Jordan          ,76.12236,1994,134.4698,6.285328,59.36526,0,0.3494,0,49.3423,67.2,3431.329,4.332342,4.083709,4.90134,1.838218,3.8987817,116,116,5,8.1407029,12.0115669,1.6895227,9.0097314,0,1,0,0,0,2,0.63,0.153,88,0,66.2710442
Jordan          ,76.34825,1995,137.9687,6.373071,59.60298,0,0.3494,0,49.3423,67.2,3431.329,4.335305,4.087706,4.927027,1.852081,3.8987817,116,116,5,8.1407029,12.1377975,1.715102,9.1252531,0,0,1,0,0,3,0.63,0.153,88,0,66.2710442
Jordan          ,76.57464,1996,169.9261,6.460286,59.84106,0,0.3494,0,49.3423,67.2,3431.329,4.338266,4.091692,5.135364,1.865674,3.8987817,116,116,5,8.1407029,13.1859817,1.7403697,9.5809151,0,0,0,1,0,4,0.63,0.153,88,0,66.2710442
Jordan          ,76.80151,1997,178.4291,6.546928,60.07951,0,0.3494,0,49.3423,67.2,3431.329,4.341224,4.095669,5.184191,1.878996,3.8987817,116,116,5,8.1407029,13.4379182,1.765313,9.7410742,0,0,0,0,1,5,0.63,0.153,88,0,66.2710442
Japan           ,92.67496,1993,1539.027,9.126405,74.10031,0,0.2397,0,335.9699,80.2,24691.82,4.529099,4.30542,7.338906,2.211172,5.8170216,117,117,5,10.1142273,26.9297706,2.4446408,16.2275835,1,0,0,0,0,1,0.839,1.163,89,1,102.2975937
Japan           ,92.87634,1994,1590.491,9.172907,74.28995,0,0.2397,0,335.9699,80.2,24691.82,4.531269,4.307976,7.371798,2.216254,5.8170216,117,117,5,10.1142273,27.1717029,2.4558909,16.3377768,0,1,0,0,0,2,0.839,1.163,89,1,102.2975937
Japan           ,93.06754,1995,1677.092,9.218282,74.46993,0,0.2397,0,335.9699,80.2,24691.82,4.533326,4.310395,7.424817,2.221189,5.8170216,117,117,5,10.1142273,27.5639537,2.4668403,16.4919218,0,0,1,0,0,3,0.839,1.163,89,1,102.2975937
Japan           ,93.25852,1996,1732.962,9.262543,74.64964,0,0.2397,0,335.9699,80.2,24691.82,4.535376,4.312806,7.457588,2.225979,5.8170216,117,117,5,10.1142273,27.8078094,2.4774913,16.6004343,0,0,0,1,0,4,0.839,1.163,89,1,102.2975937
Japan           ,93.44717,1997,1753.119,9.305704,74.82708,0,0.2397,0,335.9699,80.2,24691.82,4.537396,4.31518,7.469152,2.230628,5.8170216,117,117,5,10.1142273,27.8941158,2.4878506,16.6608996,0,0,0,0,1,5,0.839,1.163,89,1,102.2975937
Kazakhstan      ,80.8582,1993,121.6175,6.906604,58.37509,0,0.3428,0,579.1731,63.6,3277.51,4.392697,4.066889,4.800881,1.932478,6.3616014,118,118,5,8.0948393,11.5242292,1.8672356,9.2775969,1,0,0,0,0,1,-0.824,-0.712,90,0,65.5264228
Kazakhstan      ,80.16324,1994,124.2781,6.997771,57.67379,0,0.3428,0,579.1731,63.6,3277.51,4.384065,4.054803,4.822522,1.945592,6.3616014,118,118,5,8.0948393,11.6283592,1.8926641,9.3826602,0,1,0,0,0,2,-0.824,-0.712,90,0,65.5264228
Kazakhstan      ,79.65353,1995,129.4576,7.087906,57.1464,0,0.3428,0,579.1731,63.6,3277.51,4.377687,4.045616,4.863354,1.95839,6.3616014,118,118,5,8.0948393,11.8261061,1.9176457,9.5243438,0,0,1,0,0,3,-0.824,-0.712,90,0,65.5264228
Kazakhstan      ,79.3466,1996,127.4358,7.047701,56.8231,0,0.3428,0,579.1731,63.6,3277.51,4.373826,4.039943,4.847613,1.952702,6.3616014,118,118,5,8.0948393,11.7496759,1.9065226,9.4659436,0,0,0,1,0,4,-0.824,-0.712,90,0,65.5264228
Kazakhstan      ,79.04396,1997,127.8229,7.007875,56.4999,0,0.3428,0,579.1731,63.6,3277.51,4.370004,4.034239,4.850646,1.947034,6.3616014,118,118,5,8.0948393,11.7643833,1.8954707,9.4443727,0,0,0,0,1,5,-0.824,-0.712,90,0,65.5264228
Kenya           ,66.25568,1993,53.72102,4.002636,42.02465,0,0.4274,1,49.8693,64.1,1255.19,4.193521,3.738256,3.983804,1.386953,3.9094056,119,119,5,7.1350422,7.9353472,0.9618193,5.5253489,1,0,0,0,0,1,-0.899,-0.701,91,0,50.9088277
Kenya           ,65.80198,1994,53.66073,4.103691,41.34092,0,0.4274,1,49.8693,64.1,1255.19,4.18665,3.721853,3.982682,1.411887,3.9094056,119,119,5,7.1350422,7.930878,0.9967125,5.6230969,0,1,0,0,0,2,-0.899,-0.701,91,0,50.9088277
Kenya           ,65.35161,1995,55.86691,4.207455,40.65729,0,0.4274,1,49.8693,64.1,1255.19,4.179782,3.705178,4.022972,1.436858,3.9094056,119,119,5,7.1350422,8.0921519,1.0322805,5.7804395,0,0,1,0,0,3,-0.899,-0.701,91,0,50.9088277
Kenya           ,64.90432,1996,57.99086,4.291451,39.97372,0,0.4274,1,49.8693,64.1,1255.19,4.172914,3.688222,4.060286,1.456625,3.9094056,119,119,5,7.1350422,8.2429612,1.0608782,5.9143141,0,0,0,1,0,4,-0.899,-0.701,91,0,50.9088277
Kenya           ,64.45986,1997,57.73873,4.375989,39.29023,0,0.4274,1,49.8693,64.1,1255.19,4.166043,3.670976,4.055928,1.476133,3.9094056,119,119,5,7.1350422,8.225276,1.0894843,5.9870892,0,0,0,0,1,5,-0.899,-0.701,91,0,50.9088277
Kyrgyzstan      ,66.98758,1997,66.12618,6.516621,56.38791,0,0.3905,0,23.4699993,69.6,1653.155,4.204507,4.032255,4.191565,1.874356,3.155723,120,120,1,7.4104409,8.7846086,1.7566052,7.856485,0,0,0,0,1,5,-0.575,-0.248,92,0,54.9146338
Cambodia        ,58.17504,1997,73.09781,5.095714,45.74279,0,0.3843,1,58.14934,9.4,1015.247,4.063457,3.823034,4.291799,1.6284,4.0630145,121,121,1,6.9228872,9.2097693,1.3258433,6.9887655,0,0,0,0,1,5,0.337,-0.909,93,0,47.9263673
Kiribati        ,69.46149,1997,152.6174,7.648827,55.1953,0,0.381411,1,79.43613,99.3,1541.59,4.240772,4.010878,5.027934,2.034552,4.3749533,122,122,1,7.3405696,12.6400602,2.0697009,10.2295932,0,0,0,0,1,5,-0.3580668,0.4306717,94,0,53.8839625
Saint Kitts and ,74.76373,1997,486.8948,6.428747,58.12908,0,0.474325,1,148.3285,51.5,8114.914,4.314333,4.062666,6.188048,1.86078,4.9994294,123,123,1,9.0014589,19.145969,1.7312511,11.514596,0,0,0,0,1,5,0.311548,0.4688399,95,0,81.026262
